,subregion_id,plotname,region,location_y,location_x,countdate,year,countdate_cluster,year_cluster,dem250,plot_nr,plot_name,elevation,plotweight,cov1,ASW,BFMON,BGER,BHE,BPIG,BST,CAT,CC,CURR,EWB,FTCUC,FW,GFAN,GHE,GHR,GOLDBB,GOLDW,LBSW,LEWHE,LST,MACHE,MTB,MTHORN,OFSF,PYR,RFAN,RL,SATBB,SBCUC,SBL,SCC,SD,SFD,SMON,TBBB,VRIF,VT,WOMP,WTTC,YBBB,YSHE,YTSW,site
1873,CU,CU6A,WT,-16.57764758,145.3057005,16-Jun-12,2012,1/01/2003,4,633,800,WT800,midland,1,1,0,0,7,0,4,1,2,1,2,1,0,4,1,3,2,0,0,1,3,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,0,2,,1,2,0,CU800
1874,CU,CU6A,WT,-16.57764758,145.3057005,3-Dec-12,2012,1/01/2003,4,633,800,WT800,midland,1,1,0,2,2,0,2,3,2,1,0,2,0,3,3,1,1,0,1,1,2,0,1,3,0,0,1,0,6,0,0,0,1,1,2,2,0,1,0,1,,0,3,1,CU800
1875,CU,CU6A,WT,-16.57764758,145.3057005,31-Oct-15,2015,1/01/2003,4,633,800,WT800,midland,1,1,0,0,4,,1,0,2,0,0,2,0,0,1,0,1,0,1,4,1,1,3,1,0,0,0,,0,0,0,2,0,0,2,2,0,2,0,,2,0,1,0,CU800
1876,CU,CU6A,WT,-16.57764758,145.3057005,15-Feb-16,2016,1/01/2003,4,633,800,WT800,midland,1,1,0,,2,,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,1,1,0,CU800
1877,CU,CU6A,WT,-16.57764758,145.3057005,15-Feb-16,2016,1/01/2003,4,633,800,WT800,midland,1,1,0,,3,,2,0,4,3,0,1,1,1,0,0,4,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,3,CU800
1878,CU,CU6A,WT,-16.57759077,145.3076032,8-Feb-04,2004,1/01/2001,2,676,800,WT800,midland,1,1,2,0,0,2,0,0,0,1,0,0,0,1,0,0,5,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,3,0,2,1,0,1,0,1,1,0,0,0,CU800
1879,CU,CU6A,WT,-16.57759077,145.3076032,21-Apr-04,2004,1/01/2001,2,676,800,WT800,midland,1,1,0,0,4,1,1,0,0,3,0,3,0,2,2,1,4,0,2,0,3,1,3,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,1,3,0,3,3,CU800
1880,CU,CU6A,WT,-16.57759077,145.3076032,14-Jul-04,2004,1/01/2001,2,676,800,WT800,midland,1,1,0,0,7,0,3,2,0,2,0,5,0,2,1,5,1,0,2,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,3,0,2,0,CU800
1881,CU,CU6A,WT,-16.57759077,145.3076032,13-Oct-04,2004,1/01/2001,2,676,800,WT800,midland,1,1,0,0,0,1,1,0,0,1,0,3,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,1,2,0,CU800
1882,CU,CU6A,WT,-16.57759077,145.3076032,22-Jun-07,2007,1/01/2001,2,676,800,WT800,midland,1,1,0,0,3,2,1,0,0,3,0,1,0,3,2,3,3,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,2,2,CU800
1883,CU,CU6A,WT,-16.57759077,145.3076032,17-Oct-07,2007,1/01/2001,2,676,800,WT800,midland,1,1,0,0,8,0,3,2,0,0,0,2,0,0,0,1,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,1,4,0,3,0,2,0,2,3,0,CU800
1884,CU,CU6A,WT,-16.57759077,145.3076032,13-Mar-08,2008,1/01/2002,3,676,800,WT800,midland,1,1,0,1,6,0,1,3,3,1,0,3,0,0,1,1,2,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,4,0,3,2,0,1,0,0,0,0,2,1,CU800
1885,CU,CU6A,WT,-16.57759077,145.3076032,24-Oct-08,2008,1/01/2002,3,676,800,WT800,midland,1,1,0,1,1,0,0,0,4,1,0,1,0,2,1,0,2,0,6,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,3,0,CU800
1886,CU,CU6A,WT,-16.57759077,145.3076032,31-Mar-09,2009,1/01/2002,3,676,800,WT800,midland,1,1,0,0,6,0,1,1,0,2,0,1,1,1,0,1,1,0,2,0,2,0,3,1,0,0,1,1,0,0,0,0,2,0,0,3,0,0,0,0,2,0,2,3,CU800
1887,CU,CU6A,WT,-16.57759077,145.3076032,13-Apr-10,2010,1/01/2002,3,676,800,WT800,midland,1,1,0,0,5,0,0,0,0,3,0,0,0,1,1,2,1,0,4,0,1,3,0,2,0,0,1,0,6,0,0,0,2,0,0,1,0,0,0,0,4,0,3,1,CU800
1888,CU,CU6A,WT,-16.57759077,145.3076032,19-Oct-10,2010,1/01/2002,3,676,800,WT800,midland,1,1,0,0,12,0,1,0,2,5,0,4,0,1,0,0,3,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,2,4,2,1,2,CU800
1889,CU,CU6A,WT,-16.57759077,145.3076032,27-Nov-11,2011,1/01/2002,3,676,800,WT800,midland,1,1,2,2,6,0,3,0,3,5,0,1,0,4,2,0,1,0,3,1,,3,1,0,0,0,0,0,2,0,0,0,0,0,2,1,0,1,0,2,1,3,0,2,CU800
1890,CU,CU6A,WT,-16.57759077,145.3076032,16-Jun-12,2012,1/01/2003,4,676,800,WT800,midland,1,1,0,0,7,0,0,1,0,1,2,0,0,3,0,4,4,0,0,1,3,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,3,,0,7,0,CU800
1891,CU,CU6A,WT,-16.57759077,145.3076032,3-Dec-12,2012,1/01/2003,4,676,800,WT800,midland,1,1,0,0,6,0,3,3,2,1,0,2,0,4,2,4,2,0,0,0,4,0,2,0,0,0,0,0,0,0,0,2,1,1,3,2,0,0,0,0,,1,2,1,CU800
1892,CU,CU6A,WT,-16.57759077,145.3076032,27-Oct-15,2015,1/01/2003,4,676,800,WT800,midland,1,1,0,2,5,,4,0,1,1,0,0,0,1,0,1,2,0,1,3,3,1,3,0,0,0,0,,2,0,0,0,2,0,6,4,0,0,0,,2,1,1,0,CU800
1893,CU,CU6A,WT,-16.57759077,145.3076032,31-Oct-15,2015,1/01/2003,4,676,800,WT800,midland,1,1,0,0,3,,2,0,3,3,0,3,0,2,0,1,2,0,1,1,2,2,4,1,0,0,0,,0,0,0,1,1,0,1,2,0,2,0,,2,2,0,0,CU800
1894,CU,CU6A,WT,-16.57739771,145.3094228,8-Feb-04,2004,1/01/2001,2,676,800,WT800,midland,1,1,0,1,5,0,3,0,4,3,0,0,0,1,1,2,1,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,5,0,3,1,0,1,2,1,0,4,1,0,CU800
1895,CU,CU6A,WT,-16.57739771,145.3094228,21-Apr-04,2004,1/01/2001,2,676,800,WT800,midland,1,1,0,0,3,0,0,3,0,1,0,1,0,1,1,4,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,1,3,0,CU800
1896,CU,CU6A,WT,-16.57739771,145.3094228,14-Jul-04,2004,1/01/2001,2,676,800,WT800,midland,1,1,0,0,8,0,2,0,0,0,0,8,0,1,0,5,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,1,0,0,1,1,4,0,CU800
1897,CU,CU6A,WT,-16.57739771,145.3094228,13-Oct-04,2004,1/01/2001,2,676,800,WT800,midland,1,1,0,1,0,0,2,5,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,3,0,2,0,CU800
1898,CU,CU6A,WT,-16.57739771,145.3094228,19-Nov-05,2005,1/01/2001,2,676,800,WT800,midland,1,1,0,1,5,,6,0,3,2,0,0,0,0,0,3,0,0,5,1,0,6,2,1,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,3,0,1,3,2,CU800
1899,CU,CU6A,WT,-16.57739771,145.3094228,24-Jun-06,2006,1/01/2001,2,676,800,WT800,midland,1,1,0,0,3,2,0,,0,2,0,3,0,1,1,5,3,0,2,0,1,1,2,1,0,0,3,0,0,0,1,0,1,0,0,2,0,0,0,0,2,1,2,0,CU800
1900,CU,CU6A,WT,-16.57739771,145.3094228,25-Jun-06,2006,1/01/2001,2,676,800,WT800,midland,1,1,0,0,9,0,0,,0,2,0,4,0,2,3,6,1,0,3,2,4,2,3,0,0,0,1,0,0,0,1,0,1,0,0,3,0,1,0,0,3,0,1,1,CU800
1901,CU,CU6A,WT,-16.57739771,145.3094228,13-Mar-08,2008,1/01/2002,3,676,800,WT800,midland,1,1,7,1,1,1,3,0,3,1,0,1,0,0,0,2,4,0,2,0,2,4,2,2,0,0,1,0,1,0,0,0,2,0,4,1,0,1,1,1,2,1,2,3,CU800
1902,CU,CU6A,WT,-16.57739771,145.3094228,25-Oct-08,2008,1/01/2002,3,676,800,WT800,midland,1,1,0,1,7,0,3,0,4,2,0,3,1,3,1,2,3,0,4,0,3,5,2,2,0,0,1,0,0,0,0,0,1,0,4,2,0,3,1,1,1,1,4,0,CU800
1903,CU,CU6A,WT,-16.57739771,145.3094228,29-Oct-08,2008,1/01/2002,3,676,800,WT800,midland,1,1,0,0,2,0,3,0,1,3,0,1,0,0,0,3,1,0,2,3,2,2,2,0,0,0,5,0,0,0,1,0,2,0,3,2,0,1,0,2,0,2,2,0,CU800
1904,CU,CU6A,WT,-16.57739771,145.3094228,6-Apr-09,2009,1/01/2002,3,676,800,WT800,midland,1,1,0,0,4,0,1,1,2,0,0,3,1,0,0,2,1,0,1,3,3,0,1,4,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,1,2,2,6,3,CU800
1905,CU,CU6A,WT,-16.57739771,145.3094228,14-Apr-10,2010,1/01/2002,3,676,800,WT800,midland,1,1,0,0,1,0,0,0,0,2,0,1,0,1,2,3,2,0,4,3,2,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,3,0,CU800
1906,CU,CU6A,WT,-16.57739771,145.3094228,19-Oct-10,2010,1/01/2002,3,676,800,WT800,midland,1,1,4,1,6,0,3,0,1,0,0,4,0,2,0,4,2,0,1,2,0,4,2,2,0,1,0,0,2,0,0,4,0,0,1,1,0,0,0,2,0,0,0,0,CU800
1907,CU,CU6A,WT,-16.57739771,145.3094228,23-Nov-11,2011,1/01/2002,3,676,800,WT800,midland,1,1,0,2,8,0,4,0,4,2,0,0,0,2,0,2,0,0,3,1,,4,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,1,0,3,1,2,4,0,CU800
1908,CU,CU6A,WT,-16.57739771,145.3094228,3-Dec-11,2011,1/01/2002,3,676,800,WT800,midland,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CU800
1909,CU,CU6A,WT,-16.57739771,145.3094228,3-Dec-12,2012,1/01/2003,4,676,800,WT800,midland,1,1,0,0,7,0,1,2,4,3,0,2,0,3,0,1,2,0,1,0,5,1,2,1,0,0,0,0,1,0,0,0,2,0,4,2,0,1,0,1,,1,3,2,CU800
1910,CU,CU6A,WT,-16.57739771,145.3094228,15-Feb-16,2016,1/01/2003,4,676,800,WT800,midland,1,1,0,,2,,0,0,2,0,0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,1,1,0,CU800
1911,CU,CU6A,WT,-16.57739393,145.3111845,8-Feb-04,2004,1/01/2001,2,589,600,WT600,midland,1,1,0,2,2,0,2,2,3,1,0,1,0,0,0,1,3,0,0,2,1,0,2,2,0,0,0,0,0,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,CU600
1912,CU,CU6A,WT,-16.57739393,145.3111845,21-Apr-04,2004,1/01/2001,2,589,600,WT600,midland,1,1,0,0,5,0,0,4,0,1,0,1,0,0,1,3,0,0,4,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,2,0,3,0,CU600
1913,CU,CU6A,WT,-16.57739393,145.3111845,14-Jul-04,2004,1/01/2001,2,589,600,WT600,midland,1,1,0,0,7,0,2,0,0,2,0,4,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,0,0,3,0,CU600
1914,CU,CU6A,WT,-16.57739393,145.3111845,13-Oct-04,2004,1/01/2001,2,589,600,WT600,midland,1,1,0,1,5,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,3,0,0,0,0,CU600
1915,CU,CU6A,WT,-16.57739393,145.3111845,26-Oct-07,2007,1/01/2001,2,589,600,WT600,midland,1,1,0,1,6,4,1,3,3,5,1,2,1,1,3,0,3,0,0,0,3,0,1,0,0,1,0,0,11,0,0,0,1,0,1,3,2,3,0,3,0,0,0,0,CU600
1916,CU,CU6A,WT,-16.57739393,145.3111845,13-Mar-08,2008,1/01/2002,3,589,600,WT600,midland,1,1,0,1,1,10,4,0,0,0,0,2,0,0,1,1,3,0,0,1,2,1,2,2,0,0,3,1,1,0,0,0,1,0,6,0,0,1,0,0,2,0,2,0,CU600
1917,CU,CU6A,WT,-16.57739393,145.3111845,25-Oct-08,2008,1/01/2002,3,589,600,WT600,midland,1,1,0,0,7,0,4,0,1,2,0,4,0,0,1,2,2,0,2,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,4,3,2,2,0,CU600
1918,CU,CU6A,WT,-16.57739393,145.3111845,31-Mar-09,2009,1/01/2002,3,589,600,WT600,midland,1,1,1,0,5,0,0,5,0,0,0,1,2,1,0,2,1,0,1,0,2,0,2,2,0,0,1,0,0,7,0,0,2,0,0,1,0,1,1,0,1,0,2,1,CU600
1919,CU,CU6A,WT,-16.57739393,145.3111845,13-Apr-10,2010,1/01/2002,3,589,600,WT600,midland,1,1,0,1,4,0,0,0,0,2,0,4,0,0,3,3,1,0,1,4,2,0,0,1,0,0,2,0,2,0,0,0,2,0,0,1,0,1,0,0,0,1,1,0,CU600
1920,CU,CU6A,WT,-16.57739393,145.3111845,19-Oct-10,2010,1/01/2002,3,589,600,WT600,midland,1,1,0,3,2,0,1,0,2,3,0,1,0,1,1,1,1,0,0,2,1,4,3,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,5,1,0,CU600
1921,CU,CU6A,WT,-16.57739393,145.3111845,27-Oct-15,2015,1/01/2003,4,589,600,WT600,midland,1,1,1,0,3,,2,0,2,1,0,0,0,0,0,4,0,0,1,1,1,2,1,0,0,0,0,,4,0,0,0,0,0,5,4,0,2,0,,2,1,1,2,CU600
1922,CU,CU6A,WT,-16.57739393,145.3111845,27-Oct-15,2015,1/01/2003,4,589,600,WT600,midland,1,1,0,0,4,,4,4,4,2,0,2,0,2,1,0,1,0,2,3,6,0,1,2,0,0,0,,2,0,0,0,0,0,3,1,3,1,1,,3,1,0,1,CU600
1923,CU,CU6A,WT,-16.57739393,145.3111845,31-Oct-15,2015,1/01/2003,4,589,600,WT600,midland,1,1,0,0,7,,3,0,2,2,0,1,0,0,0,4,1,0,1,1,1,3,0,1,0,0,0,,1,0,0,0,2,0,3,2,0,1,1,,3,0,4,0,CU600
1690,CU,CU800,WT,-16.5875979,145.3025022,26-Oct-96,1996,1/01/2000,1,744,800,WT800,midland,1,1,0,0,3,0,1,0,1,1,0,1,0,0,0,0,1,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,CU800
1734,CU,CU800,WT,-16.58578307,145.3015811,23-Oct-96,1996,1/01/2000,1,790,800,WT800,midland,1,1,0,0,2,0,0,1,1,0,0,1,0,0,3,0,2,0,1,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,CU800
1735,CU,CU800,WT,-16.58562249,145.3018355,17-Mar-03,2003,1/01/2000,1,790,800,WT800,midland,1,1,0,2,4,0,1,2,2,3,0,1,0,3,2,0,0,0,3,5,3,0,0,1,2,0,0,0,2,0,0,0,0,0,3,4,,2,0,1,1,2,0,3,CU800
1771,CU,CU800,WT,-16.58487183,145.300652,24-Oct-96,1996,1/01/2000,1,743,800,WT800,midland,1,1,0,2,4,0,0,0,0,0,0,2,0,0,2,0,2,0,1,2,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,CU800
1819,CU,CU800,WT,-16.57940162,145.3058163,18-Mar-03,2003,1/01/2000,1,625,800,WT800,midland,1,1,0,3,8,0,3,2,1,3,0,3,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,,0,0,2,0,0,2,0,CU800
1820,CU,CU800,WT,-16.57919503,145.3026415,16-Feb-03,2003,1/01/2000,1,625,800,WT800,midland,1,1,0,2,5,0,1,0,2,4,0,0,0,1,1,0,2,0,3,0,3,0,2,0,0,0,1,1,0,0,0,0,4,0,3,2,,0,0,2,3,2,1,0,CU800
1700,CU,CU8A,WT,-16.58702396,145.2964068,26-Jan-00,2000,1/01/2000,1,661,800,WT800,midland,1,1,0,1,0,0,1,0,1,1,0,0,0,3,0,0,1,0,2,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,3,1,0,2,CU800
1701,CU,CU8A,WT,-16.58702396,145.2964068,13-Sep-00,2000,1/01/2000,1,661,800,WT800,midland,1,1,1,0,1,0,3,1,3,2,1,2,0,1,3,0,0,0,3,2,3,0,4,2,5,0,0,1,0,1,2,0,1,0,0,0,0,1,0,2,6,0,0,0,CU800
1702,CU,CU8A,WT,-16.58702396,145.2964068,13-Oct-04,2004,1/01/2001,2,661,800,WT800,midland,1,1,2,0,2,2,2,2,0,2,0,3,0,1,3,0,2,0,4,2,2,0,0,2,2,0,0,0,0,0,1,4,0,0,2,2,3,0,1,0,3,0,0,0,CU800
1703,CU,CU8A,WT,-16.58702396,145.2964068,22-Apr-04,2004,1/01/2001,2,661,800,WT800,midland,1,1,0,2,2,2,0,2,0,0,0,1,0,5,2,0,4,0,2,0,3,0,0,2,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,CU800
1704,CU,CU8A,WT,-16.58702396,145.2964068,14-Jul-04,2004,1/01/2001,2,661,800,WT800,midland,1,1,0,0,6,4,2,1,0,3,0,3,0,4,3,0,3,0,0,5,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,1,CU800
1705,CU,CU8A,WT,-16.58702396,145.2964068,12-Feb-05,2005,1/01/2001,2,661,800,WT800,midland,1,1,0,3,3,,2,0,4,5,0,1,0,3,3,0,3,0,0,7,4,0,1,1,2,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,4,0,0,1,CU800
1706,CU,CU8A,WT,-16.58702396,145.2964068,21-Nov-05,2005,1/01/2001,2,661,800,WT800,midland,1,1,0,0,0,,3,1,3,1,0,1,0,3,4,0,3,0,4,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,1,0,0,4,CU800
1707,CU,CU8A,WT,-16.58702396,145.2964068,21-Nov-05,2005,1/01/2001,2,661,800,WT800,midland,1,1,0,0,0,,3,1,3,1,0,1,0,3,4,0,3,0,4,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,1,0,0,4,CU800
1708,CU,CU8A,WT,-16.58702396,145.2964068,16-Jun-06,2006,1/01/2001,2,661,800,WT800,midland,1,1,0,0,3,0,0,,0,1,0,4,0,3,1,0,3,0,1,2,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,CU800
1709,CU,CU8A,WT,-16.58702396,145.2964068,15-Oct-06,2006,1/01/2001,2,661,800,WT800,midland,1,1,0,1,6,2,2,,1,1,0,0,0,2,0,0,4,0,5,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,3,4,0,0,0,CU800
1710,CU,CU8A,WT,-16.58702396,145.2964068,18-Oct-07,2007,1/01/2001,2,661,800,WT800,midland,1,1,0,3,3,0,4,1,0,1,0,0,0,2,4,0,1,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,2,0,0,0,CU800
1711,CU,CU8A,WT,-16.58702396,145.2964068,18-Mar-08,2008,1/01/2002,3,661,800,WT800,midland,1,1,0,0,1,0,1,1,2,4,0,3,0,4,5,0,4,0,2,3,6,0,0,2,1,0,4,0,12,0,0,1,1,0,2,0,0,1,0,0,2,0,0,1,CU800
1712,CU,CU8A,WT,-16.58702396,145.2964068,24-Oct-08,2008,1/01/2002,3,661,800,WT800,midland,1,1,0,0,5,0,2,0,3,4,0,0,0,3,3,0,2,0,5,0,2,0,0,1,2,0,3,0,0,0,0,2,0,0,3,0,4,0,0,3,2,0,0,4,CU800
1713,CU,CU8A,WT,-16.58702396,145.2964068,31-Mar-09,2009,1/01/2002,3,661,800,WT800,midland,1,1,0,0,5,0,1,4,0,2,0,1,0,2,3,0,4,0,6,0,5,0,0,3,4,0,2,0,4,0,2,0,3,0,0,0,0,3,0,0,2,2,0,2,CU800
1714,CU,CU8A,WT,-16.58702396,145.2964068,13-Apr-10,2010,1/01/2002,3,661,800,WT800,midland,1,1,0,0,3,0,1,1,0,0,0,0,0,4,3,0,2,0,4,0,2,0,0,2,1,0,2,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,CU800
1715,CU,CU8A,WT,-16.58702396,145.2964068,19-Oct-10,2010,1/01/2002,3,661,800,WT800,midland,1,1,0,0,0,0,2,2,1,0,0,0,0,1,4,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,1,1,0,0,0,CU800
1716,CU,CU8A,WT,-16.58702396,145.2964068,24-Nov-11,2011,1/01/2002,3,661,800,WT800,midland,1,1,0,0,0,0,3,2,1,2,0,2,0,2,4,0,1,0,7,7,,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1,2,0,1,CU800
1717,CU,CU8A,WT,-16.58702396,145.2964068,17-Jun-12,2012,1/01/2003,4,661,800,WT800,midland,1,1,0,0,5,1,1,1,2,0,0,0,0,5,1,1,1,0,0,2,7,0,2,0,5,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,,0,0,2,CU800
1718,CU,CU8A,WT,-16.58702396,145.2964068,28-Apr-13,2013,1/01/2003,4,661,800,WT800,midland,1,1,0,0,0,2,1,0,0,2,0,0,0,1,3,0,1,0,3,0,6,0,1,0,1,0,1,0,,0,1,0,3,0,0,1,0,2,0,0,3,0,0,2,CU800
1719,CU,CU8A,WT,-16.58702396,145.2964068,26-Mar-14,2014,1/01/2003,4,661,800,WT800,midland,1,1,0,1,0,2,2,0,0,1,0,1,0,2,2,0,3,0,1,3,2,0,0,2,0,0,0,0,2,0,1,1,2,0,,0,0,0,0,1,2,0,0,1,CU800
1720,CU,CU8A,WT,-16.58640134,145.2976211,26-Jan-00,2000,1/01/2000,1,661,800,WT800,midland,1,1,0,1,0,5,1,0,3,1,0,0,0,2,0,0,4,0,0,3,2,0,0,2,1,0,0,3,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,1,CU800
1721,CU,CU8A,WT,-16.58640134,145.2976211,13-Sep-00,2000,1/01/2000,1,661,800,WT800,midland,1,1,0,0,4,1,0,1,1,0,1,1,0,1,1,0,1,0,1,3,3,0,0,2,3,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,1,2,0,2,CU800
1722,CU,CU8A,WT,-16.58640134,145.2976211,17-Feb-03,2003,1/01/2000,1,661,800,WT800,midland,1,1,0,3,2,0,1,2,0,1,0,1,0,1,3,0,2,0,1,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,,0,0,0,2,0,0,1,CU800
1723,CU,CU8A,WT,-16.58640134,145.2976211,22-Apr-04,2004,1/01/2001,2,661,800,WT800,midland,1,1,0,1,3,2,0,4,0,3,0,0,0,4,3,0,3,0,2,2,4,0,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,0,0,CU800
1724,CU,CU8A,WT,-16.58640134,145.2976211,14-Jul-04,2004,1/01/2001,2,661,800,WT800,midland,1,1,0,0,2,1,2,0,0,2,0,3,0,1,0,0,3,0,1,2,5,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3,0,0,3,CU800
1725,CU,CU8A,WT,-16.58640134,145.2976211,13-Oct-04,2004,1/01/2001,2,661,800,WT800,midland,1,1,0,1,1,0,2,2,3,1,0,0,0,3,2,0,3,1,1,2,3,0,0,2,2,0,0,0,0,0,1,0,2,0,2,2,3,1,0,3,3,1,0,2,CU800
1726,CU,CU8A,WT,-16.58640134,145.2976211,16-Jun-06,2006,1/01/2001,2,661,800,WT800,midland,1,1,0,0,7,1,0,,0,2,0,4,0,2,1,0,4,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,CU800
1727,CU,CU8A,WT,-16.58640134,145.2976211,18-Mar-08,2008,1/01/2002,3,661,800,WT800,midland,1,1,0,0,2,0,1,1,1,1,0,0,0,2,4,0,3,0,0,0,6,0,1,3,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,CU800
1728,CU,CU8A,WT,-16.58640134,145.2976211,24-Oct-08,2008,1/01/2002,3,661,800,WT800,midland,1,1,0,0,3,0,2,0,3,2,0,3,0,1,1,0,2,0,3,3,3,0,0,2,1,0,2,0,0,0,0,0,0,0,3,0,2,1,0,2,2,1,0,6,CU800
1729,CU,CU8A,WT,-16.58640134,145.2976211,1-Apr-09,2009,1/01/2002,3,661,800,WT800,midland,1,1,0,0,3,0,0,1,0,2,0,1,0,1,3,0,3,0,1,1,4,0,0,3,2,0,0,0,0,0,3,0,1,0,1,1,1,1,0,0,0,2,0,3,CU800
1730,CU,CU8A,WT,-16.58640134,145.2976211,13-Apr-10,2010,1/01/2002,3,661,800,WT800,midland,1,1,0,0,7,0,0,2,0,5,0,5,0,0,3,0,6,0,1,3,5,0,0,2,0,0,1,0,0,0,0,0,5,0,0,3,0,2,0,1,1,1,0,2,CU800
1731,CU,CU8A,WT,-16.58640134,145.2976211,17-Jun-12,2012,1/01/2003,4,661,800,WT800,midland,1,1,0,0,5,0,2,0,2,3,0,1,0,2,5,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,1,CU800
1732,CU,CU8A,WT,-16.58640134,145.2976211,26-Mar-14,2014,1/01/2003,4,661,800,WT800,midland,1,1,0,0,2,0,0,0,0,2,0,1,0,1,1,0,3,0,2,0,2,0,0,2,0,0,0,0,3,0,0,1,0,0,,0,1,0,0,0,2,0,0,4,CU800
1733,CU,CU8A,WT,-16.58640134,145.2976211,15-Feb-16,2016,1/01/2003,4,661,800,WT800,midland,1,1,0,,1,,1,2,1,0,0,0,0,2,2,0,3,0,1,0,5,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,1,0,2,CU800
1750,CU,CU8A,WT,-16.58527684,145.2993459,26-Jan-00,2000,1/01/2000,1,790,800,WT800,midland,1,1,0,0,4,1,1,2,2,1,0,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0,1,0,0,0,2,0,0,5,CU800
